Tipo Vehiculo,Marca,Modelo,Pais,Especificacion,Año,Valor
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: CREW||SERIE: LONGHORN||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3600||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 3.1||EJES: 2||,2023,"$26,992.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: CREW||SERIE: LONGHORN||COMBUSTIBLE: GASOLINA||CILINDRO: 6||CC: 3600||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 3.1||EJES: 2||,2023,"$28,632.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: CREW||SERIE: LONGHORN||COMBUSTIBLE: GASOLINA||CILINDROS: 8||CC: 5700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 3.17||EJES: 2||,2023,"$30,010.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3000  || PASAJEROS: 5  || TRACCION: 4X2 || PUERTAS: 4  || PESODECARGA: 2.72  || EJES: 2 || ,2023,"$24,487.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3000  || PASAJEROS: 5  || TRACCION: 4X4  || PUERTAS: 4  || PESODECARGA: 2.72  || EJES: 2 || ,2023,"$26,187.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3600  || PASAJEROS: 5  || TRACCION: 4X2 || PUERTAS: 4  || PESODECARGA: 2.72  || EJES: 2 || ,2023,"$22,387.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3600  || PASAJEROS: 5  || TRACCION: 4X4  || PUERTAS: 4  || PESODECARGA: 2.72  || EJES: 2 || ,2023,"$23,997.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 8  || CC: 5700  || PASAJEROS: 5  || TRACCION: 4X4  || PUERTAS: 4  || PESODECARGA: 2.72  || EJES: 2 || ,2023,"$24,123.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: BIG HORN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 2.72 || EJES: 2 || ,2023,"$22,397.50"
CAMIONETA ,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 6 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3.1 || ,2023,"$21,717.50"
CAMIONETA ,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 6 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.1 || ,2023,"$23,642.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 5700 || PASAJEROS: 6 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3.1 || ,2023,"$23,095.50"
CAMIONETA ,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 5700 || PASAJEROS: 6 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.1 || ,2023,"$25,020.50"
CAMIONETA,RAM,1500,MÉXICO,"CABINAS: DOBLE || SERIE: SLT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.17 || EJES: 2 || ",2023,"$25,020.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: TRADESMAN  || COMBUSTIBLE: GASOLINA  || CILINDROS: 6  || CC: 3600  || PASAJEROS: 5  || TRACCION: 4X2  || PUERTAS: 4  || PESODECARGA: 3.17  || EJES: 2 || ,2023,"$20,214.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.2 || EJES: 2 || ,2023,"$21,804.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,"CABINAS: DOBLE || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.17 || EJES: 2 || ",2023,"$22,060.00"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 6 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3.17 || EJES: 2 || ,2023,"$20,313.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: WARLOCK || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3 || EJES: 2 || ,2023,"$21,717.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: DOBLE || SERIE: WARLOCK || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3 || EJES: 2 || ,2023,"$23,132.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: UNA || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 3 || TRACCION: 4X2 || PUERTAS: 2 || PESODECARGA: 3 || ,2023,"$17,210.50"
CAMIONETA ,RAM,1500,ESTADOS UNIDOS,CABINAS: UNA || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 6 || CC: 3600 || PASAJEROS: 3 || TRACCION: 4X4 || PUERTAS: 2 || PESODECARGA: 3 || ,2023,"$19,327.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: UNA || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 5700 || PASAJEROS: 3 || TRACCION: 4X2 || PUERTAS: 2 || PESODECARGA: 3 || ,2023,"$18,588.50"
CAMIONETA ,RAM,1500,ESTADOS UNIDOS,CABINAS: UNA || SERIE: SLT || COMBUSTIBLE: GASOLINA  || CILINDROS: 8 || CC: 5700 || PASAJEROS: 3 || TRACCION: 4X4 || PUERTAS: 2 || PESODECARGA: 3 || ,2023,"$20,705.50"
CAMIONETA,RAM,1500,MÉXICO,"CABINAS: UNA || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 2 || PESODECARGA: 3.1 || EJES: 2 || ",2023,"$14,497.50"
CAMIONETA,RAM,1500,MÉXICO,CABINAS: UNA || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 2 || TRACCION: 4X4 || PUERTAS: 2 || PESODECARGA: 3.1 || EJES: 2 || ,2023,"$17,672.00"
CAMIONETA,RAM,1500,MÉXICO,CABINAS: UNA || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 2 || PESODECARGA: 3.17 || EJES: 2 || ,2023,"$15,875.50"
CAMIONETA,RAM,1500,MÉXICO,CABINAS: UNA || SERIE: TRADESMAN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 2 || TRACCION: 4X4 || PUERTAS: 2 || PESODECARGA: 3.17 || EJES: 2 || ,2023,"$17,672.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: BIGHORN || COMBUSTIBLE:  DIESEL || CILINDROS: 6 || CC: 6700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.5 || EJES: 2 || ,2023,"$32,970.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: LARAMIE || COMBUSTIBLE:  DIESEL || CILINDROS: 6 || CC: 6700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.53 || EJES: 2 || ,2023,"$36,877.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: LIMITED  || COMBUSTIBLE:  DIESEL || CILINDROS: 6 || CC: 6700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.5 || EJES: 2 || ,2023,"$42,596.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: LONGHORN || COMBUSTIBLE: DIESEL || CILINDROS: 6 || CC: 6700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.53 || EJES: 2 || ,2023,"$42,596.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: TRADESMAN || COMBUSTIBLE:  DIESEL || CILINDROS: 6 || CC: 6700 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4 || EJES: 2 || ,2023,"$31,198.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: CREW || SERIE: LIMITED || COMBUSTIBLE:  DIESEL || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3.1 || EJES: 2 || ,2023,"$30,121.50"
CAMIONETA,RAM,1500,ESTADOS UNIDOS,CABINAS: CREW || SERIE: TUNGSTEN || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 4 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 3.7 || EJES: 2 || ,2023,"$44,400.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: BIGHORN || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.6 || EJES: 2 || ,2023,"$26,992.00"
CAMIONETA,RAM,2500,MÉXICO,CABINAS: CREW || SERIE: LONGHORN LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 4.5 || EJES: 2 || ,2023,"$38,625.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 1500 || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 4.08 || EJES: 2 || ,2023,"$19,078.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 1500 SLT|| COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 3 || PESODECARGA: 5.4 || EJES: 2 || ,2023,"$26,030.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 1500 TRADESMAN|| COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 3 || PESODECARGA: 5.4 || EJES: 2 || ,2023,"$23,185.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 2500 || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 4 || EJES: 2 || ,2023,"$20,329.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 2500 || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 4.08 || EJES: 2 || ,2023,"$20,329.00"
FURGONETA,RAM,PROMASTER,MÉXICO,SERIE: 3500||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 4.08||EJES: 2||,2023,"$20,924.00"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || TRACCION: 4WD || PUERTAS: 4 || ,2023,"$9,359.28"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||,2023,"$9,639.88"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$11,734.51"
JEEPETA ,Subaru, CROSSTREK,ESTADOS UNIDOS,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  4WD || ,2023,"$11,734.51"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$9,776.45"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: PREMIUM ||COMBUSTIBLE: GASOLINA ||CILINDROS: 4||CC: 2500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD ||,2023,"$9,989.61"
JEEPETA,Subaru, CROSSTREK,JAPÓN,SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||,2023,"$10,907.62"
JEEPETA,Subaru, CROSSTREK,ESTADOS UNIDOS,SERIE: WILDERNESS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$12,015.06"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$16,119.00"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||,2023,"$22,295.50"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: 4WD || CC: 2400 || ,2023,"$22,295.50"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$19,051.00"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||,2023,"$19,051.00"
JEEPETA,Subaru,ASCENT,ESTADOS UNIDOS,SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||,2023,"$23,772.50"
AUTOMOVIL,Subaru,BRZ,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION:  RWD || ,2023,"$16,945.50"
AUTOMOVIL,Subaru,BRZ,JAPÓN,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION:  RWD || ,2023,"$11,059.66"
AUTOMOVIL,Subaru,BRZ,JAPÓN,SERIE: TS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION:  RWD || ,2023,"$19,180.00"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: 2.5I || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$10,564.50"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: 2.5I LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$12,587.98"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: 2.5I PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$11,249.00"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: 2.5I SPORT || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || COMBUSTIBLE: GASOLINA || ,2023,"$12,213.67"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: 2.5I TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$13,987.73"
JEEPETA,Subaru,Forester,JAPÓN,SERIE: WILDERNESS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$12,999.06"
AUTOMOVIL,Subaru,Impreza,ESTADOS UNIDOS,"SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ",2023,"$9,430.50"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$9,430.50"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: BASE WAGON || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$9,662.50"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: LIMITED WAGON || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$12,941.50"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$10,998.00"
AUTOMOVIL,Subaru,Impreza,ESTADOS UNIDOS,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$10,998.00"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: PREMIUM WAGON || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$11,231.00"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: RS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$13,916.50"
AUTOMOVIL,Subaru,Impreza,ESTADOS UNIDOS,SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$12,564.50"
AUTOMOVIL,Subaru,Impreza,JAPÓN,SERIE: SPORT WAGON || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$11,867.50"
AUTOMOVIL,Subaru,Legacy,ESTADOS UNIDOS,SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$11,881.00"
AUTOMOVIL,Subaru,Legacy,ESTADOS UNIDOS,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$16,064.50"
AUTOMOVIL,Subaru,Legacy,ESTADOS UNIDOS,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$12,958.50"
AUTOMOVIL,Subaru,Legacy,ESTADOS UNIDOS,SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD || ,2023,"$16,281.00"
JEEPETA,Subaru,Legacy,ESTADOS UNIDOS,SERIE: TOURING XT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$17,967.00"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,"SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ",2023,"$13,558.00"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2023,"$19,457.50"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: ONYX EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$16,906.00"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: ONYX EDITION XT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$18,374.00"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$16,398.50"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2023,"$21,147.00"
JEEPETA,Subaru,Outback,ESTADOS UNIDOS,SERIE: TOURING XT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD || ,2023,"$22,315.00"
JEEPETA ,Subaru,Outback,ESTADOS UNIDOS,SERIE: WILDERNESS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  4WD || ,2023,"$21,017.00"
AUTOMOVIL,Subaru,WRX,JAPÓN,SERIE:  BASE||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2023,"$12,105.95"
AUTOMOVIL,Subaru,WRX,JAPÓN,SERIE:  GT||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2023,"$16,666.08"
AUTOMOVIL,Subaru,WRX,JAPÓN,SERIE:  LIMITED||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2023,"$14,473.97"
AUTOMOVIL,Subaru,WRX,JAPÓN,SERIE:  PREMIUM||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2023,"$12,652.69"
AUTOMOVIL,Subaru,WRX,JAPÓN,SERIE: TS ||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2023,"$16,669.00"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  4WD || ,2023,"$21,432.15"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,"SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4,000 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  4WD || ",2023,"$18,883.58"
JEEPETA ,TOYOTA,4RUNNER,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  4WD || ,2023,"$18,883.58"
JEEPETA ,TOYOTA,4RUNNER,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION:  RWD || ,2023,"$18,140.31"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,SERIE: LIMITED || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4000 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  RWD || ,2023,"$18,140.31"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,SERIE: LIMITED ||COMBUSTIBLE: GASOLINA ||CILINDROS: 4||CC: 2400||PASAJEROS: 5||PUERTAS: 4||TRACCION: RWD ||,2023,"$20,701.93"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,SERIE: SR5 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2400 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  4WD || ,2023,"$17,829.36"
JEEPETA,TOYOTA,4RUNNER,JAPÓN,"SERIE: SR5 || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4,000 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  4WD || ",2023,"$15,833.62"
